,lat,lon,pre
166,45.050511498594,-72.27225598259216,
167,45.050511498594,-72.22708645700648,
168,45.050511498594,-72.18191693142082,
169,45.050511498594,-72.13674740583514,
170,45.050511498594,-72.09157788024947,
171,45.050511498594,-72.0464083546638,
172,45.050511498594,-72.00123882907813,
173,45.050511498594,-71.95606930349246,
174,45.050511498594,-71.91089977790679,
175,45.050511498594,-71.86573025232111,
176,45.050511498594,-71.82056072673545,
177,45.050511498594,-71.77539120114977,
178,45.005151023851326,-79.77039722981351,
179,45.005151023851326,-79.72522770422783,
180,45.005151023851326,-79.68005817864217,
181,45.005151023851326,-79.63488865305649,
182,45.005151023851326,-79.58971912747083,
183,45.005151023851326,-79.54454960188515,
184,45.005151023851326,-79.49938007629949,
185,45.005151023851326,-79.45421055071381,
186,45.005151023851326,-79.40904102512815,
187,45.005151023851326,-79.36387149954247,
188,45.005151023851326,-79.3187019739568,
189,45.005151023851326,-79.27353244837113,
190,45.005151023851326,-79.22836292278546,
191,45.005151023851326,-79.18319339719979,
192,45.005151023851326,-79.13802387161412,
193,45.005151023851326,-79.09285434602845,
194,45.005151023851326,-79.04768482044278,
195,45.005151023851326,-79.0025152948571,
196,45.005151023851326,-78.95734576927144,
197,45.005151023851326,-78.91217624368576,
198,45.005151023851326,-78.8670067181001,
199,45.005151023851326,-78.82183719251442,
200,45.005151023851326,-78.77666766692876,
201,45.005151023851326,-78.73149814134308,
202,45.005151023851326,-78.68632861575742,
203,45.005151023851326,-78.64115909017174,
204,45.005151023851326,-78.59598956458606,
205,45.005151023851326,-78.5508200390004,
206,45.005151023851326,-78.50565051341472,
207,45.005151023851326,-78.46048098782906,
208,45.005151023851326,-78.41531146224338,
209,45.005151023851326,-78.37014193665772,
210,45.005151023851326,-78.32497241107204,
211,45.005151023851326,-78.27980288548638,
212,45.005151023851326,-78.2346333599007,
213,45.005151023851326,-78.18946383431503,
214,45.005151023851326,-78.14429430872936,
215,45.005151023851326,-78.0991247831437,
216,45.005151023851326,-78.05395525755802,
217,45.005151023851326,-78.00878573197235,
218,45.005151023851326,-77.96361620638667,
219,45.005151023851326,-77.91844668080101,
220,45.005151023851326,-77.87327715521533,
221,45.005151023851326,-77.82810762962967,
222,45.005151023851326,-77.78293810404399,
223,45.005151023851326,-77.73776857845833,
224,45.005151023851326,-77.69259905287265,
225,45.005151023851326,-77.64742952728699,
226,45.005151023851326,-77.60226000170131,
227,45.005151023851326,-77.55709047611565,
228,45.005151023851326,-77.51192095052997,
229,45.005151023851326,-77.4667514249443,
230,45.005151023851326,-77.42158189935863,
231,45.005151023851326,-77.37641237377295,
232,45.005151023851326,-77.33124284818729,
233,45.005151023851326,-77.28607332260161,
234,45.005151023851326,-77.24090379701595,
235,45.005151023851326,-77.19573427143027,
236,45.005151023851326,-77.1505647458446,
237,45.005151023851326,-77.10539522025893,
238,45.005151023851326,-77.06022569467326,
239,45.005151023851326,-77.01505616908759,
240,45.005151023851326,-76.96988664350192,
241,45.005151023851326,-76.92471711791625,
242,45.005151023851326,-76.87954759233058,
243,45.005151023851326,-76.8343780667449,
244,45.005151023851326,-76.78920854115924,
245,45.005151023851326,-76.74403901557356,
246,45.005151023851326,-76.6988694899879,
247,45.005151023851326,-76.65369996440222,
248,45.005151023851326,-76.60853043881656,
249,45.005151023851326,-76.56336091323088,
250,45.005151023851326,-76.51819138764522,
251,45.005151023851326,-76.47302186205954,
252,45.005151023851326,-76.42785233647388,
253,45.005151023851326,-76.3826828108882,
254,45.005151023851326,-76.33751328530252,
255,45.005151023851326,-76.29234375971686,
256,45.005151023851326,-76.24717423413118,
257,45.005151023851326,-76.20200470854552,
258,45.005151023851326,-76.15683518295984,
259,45.005151023851326,-76.11166565737417,
260,45.005151023851326,-76.0664961317885,
261,45.005151023851326,-76.02132660620283,
262,45.005151023851326,-75.97615708061716,
263,45.005151023851326,-75.93098755503149,
264,45.005151023851326,-75.88581802944582,
265,45.005151023851326,-75.84064850386015,
266,45.005151023851326,-75.79547897827447,
267,45.005151023851326,-75.75030945268881,
268,45.005151023851326,-75.70513992710313,
269,45.005151023851326,-75.65997040151747,
270,45.005151023851326,-75.61480087593179,
271,45.005151023851326,-75.56963135034613,
272,45.005151023851326,-75.52446182476045,
273,45.005151023851326,-75.47929229917479,
274,45.005151023851326,-75.43412277358911,
275,45.005151023851326,-75.38895324800345,
276,45.005151023851326,-75.34378372241777,
277,45.005151023851326,-75.2986141968321,
278,45.005151023851326,-75.25344467124643,
279,45.005151023851326,-75.20827514566076,
280,45.005151023851326,-75.16310562007509,
281,45.005151023851326,-75.11793609448941,
282,45.005151023851326,-75.07276656890375,
283,45.005151023851326,-75.02759704331807,
284,45.005151023851326,-74.9824275177324,2.4261334
285,45.005151023851326,-74.93725799214673,2.3894577
286,45.005151023851326,-74.89208846656106,2.303425
287,45.005151023851326,-74.84691894097539,2.303425
288,45.005151023851326,-74.80174941538972,2.2145388
289,45.005151023851326,-74.75657988980404,2.2887855
290,45.005151023851326,-74.71141036421838,2.3284192
291,45.005151023851326,-74.6662408386327,2.3174007
292,45.005151023851326,-74.62107131304704,2.3418686
293,45.005151023851326,-74.57590178746136,2.3605769
294,45.005151023851326,-74.5307322618757,2.3534012
295,45.005151023851326,-74.48556273629002,2.3287861
296,45.005151023851326,-74.44039321070436,2.3258102
297,45.005151023851326,-74.39522368511868,2.3258102
298,45.005151023851326,-74.35005415953302,2.276036
299,45.005151023851326,-74.30488463394734,2.2823668
300,45.005151023851326,-74.25971510836168,2.2455475
301,45.005151023851326,-74.214545582776,2.3031924
302,45.005151023851326,-74.16937605719033,2.3097992
303,45.005151023851326,-74.12420653160466,2.386749
304,45.005151023851326,-74.07903700601899,2.3823307
305,45.005151023851326,-74.03386748043332,2.388615
306,45.005151023851326,-73.98869795484765,2.3671966
307,45.005151023851326,-73.94352842926197,2.3671966
308,45.005151023851326,-73.8983589036763,2.3703947
309,45.005151023851326,-73.85318937809063,2.24213
310,45.005151023851326,-73.80801985250496,2.1413386
311,45.005151023851326,-73.76285032691929,2.0351667
312,45.005151023851326,-73.71768080133361,2.1177626
313,45.005151023851326,-73.67251127574795,2.1987538
314,45.005151023851326,-73.62734175016227,2.2066321
315,45.005151023851326,-73.58217222457661,2.225144
316,45.005151023851326,-73.53700269899093,2.1270301
317,45.005151023851326,-73.49183317340527,2.1270301
318,45.005151023851326,-73.44666364781959,1.9985855
319,45.005151023851326,-73.40149412223393,1.9647151
320,45.005151023851326,-73.35632459664825,2.0088701
321,45.005151023851326,-73.31115507106259,2.1080956
322,45.005151023851326,-73.26598554547691,
323,45.005151023851326,-73.22081601989125,
324,45.005151023851326,-73.17564649430557,
325,45.005151023851326,-73.1304769687199,
326,45.005151023851326,-73.08530744313423,
327,45.005151023851326,-73.04013791754856,
328,45.005151023851326,-72.99496839196289,
329,45.005151023851326,-72.94979886637722,
330,45.005151023851326,-72.90462934079154,
331,45.005151023851326,-72.85945981520587,
332,45.005151023851326,-72.8142902896202,
333,45.005151023851326,-72.76912076403454,
334,45.005151023851326,-72.72395123844886,
335,45.005151023851326,-72.67878171286318,
336,45.005151023851326,-72.63361218727752,
337,45.005151023851326,-72.58844266169184,
338,45.005151023851326,-72.54327313610618,
339,45.005151023851326,-72.4981036105205,
340,45.005151023851326,-72.45293408493484,
341,45.005151023851326,-72.40776455934916,
342,45.005151023851326,-72.3625950337635,
343,45.005151023851326,-72.31742550817782,
344,45.005151023851326,-72.27225598259216,
345,45.005151023851326,-72.22708645700648,
346,45.005151023851326,-72.18191693142082,
347,45.005151023851326,-72.13674740583514,
348,45.005151023851326,-72.09157788024947,
349,45.005151023851326,-72.0464083546638,
350,45.005151023851326,-72.00123882907813,
351,45.005151023851326,-71.95606930349246,
352,45.005151023851326,-71.91089977790679,
353,45.005151023851326,-71.86573025232111,
354,45.005151023851326,-71.82056072673545,
355,45.005151023851326,-71.77539120114977,
356,44.95979054910866,-79.77039722981351,
357,44.95979054910866,-79.72522770422783,
358,44.95979054910866,-79.68005817864217,
359,44.95979054910866,-79.63488865305649,
360,44.95979054910866,-79.58971912747083,
361,44.95979054910866,-79.54454960188515,
362,44.95979054910866,-79.49938007629949,
363,44.95979054910866,-79.45421055071381,
364,44.95979054910866,-79.40904102512815,
365,44.95979054910866,-79.36387149954247,
366,44.95979054910866,-79.3187019739568,
367,44.95979054910866,-79.27353244837113,
368,44.95979054910866,-79.22836292278546,
369,44.95979054910866,-79.18319339719979,
370,44.95979054910866,-79.13802387161412,
371,44.95979054910866,-79.09285434602845,
372,44.95979054910866,-79.04768482044278,
373,44.95979054910866,-79.0025152948571,
374,44.95979054910866,-78.95734576927144,
375,44.95979054910866,-78.91217624368576,
376,44.95979054910866,-78.8670067181001,
377,44.95979054910866,-78.82183719251442,
378,44.95979054910866,-78.77666766692876,
379,44.95979054910866,-78.73149814134308,
380,44.95979054910866,-78.68632861575742,
381,44.95979054910866,-78.64115909017174,
382,44.95979054910866,-78.59598956458606,
383,44.95979054910866,-78.5508200390004,
384,44.95979054910866,-78.50565051341472,
385,44.95979054910866,-78.46048098782906,
386,44.95979054910866,-78.41531146224338,
387,44.95979054910866,-78.37014193665772,
388,44.95979054910866,-78.32497241107204,
389,44.95979054910866,-78.27980288548638,
390,44.95979054910866,-78.2346333599007,
391,44.95979054910866,-78.18946383431503,
392,44.95979054910866,-78.14429430872936,
393,44.95979054910866,-78.0991247831437,
394,44.95979054910866,-78.05395525755802,
395,44.95979054910866,-78.00878573197235,
396,44.95979054910866,-77.96361620638667,
397,44.95979054910866,-77.91844668080101,
398,44.95979054910866,-77.87327715521533,
399,44.95979054910866,-77.82810762962967,
400,44.95979054910866,-77.78293810404399,
401,44.95979054910866,-77.73776857845833,
402,44.95979054910866,-77.69259905287265,
403,44.95979054910866,-77.64742952728699,
404,44.95979054910866,-77.60226000170131,
405,44.95979054910866,-77.55709047611565,
406,44.95979054910866,-77.51192095052997,
407,44.95979054910866,-77.4667514249443,
408,44.95979054910866,-77.42158189935863,
409,44.95979054910866,-77.37641237377295,
410,44.95979054910866,-77.33124284818729,
411,44.95979054910866,-77.28607332260161,
412,44.95979054910866,-77.24090379701595,
413,44.95979054910866,-77.19573427143027,
414,44.95979054910866,-77.1505647458446,
415,44.95979054910866,-77.10539522025893,
416,44.95979054910866,-77.06022569467326,
417,44.95979054910866,-77.01505616908759,
418,44.95979054910866,-76.96988664350192,
419,44.95979054910866,-76.92471711791625,
420,44.95979054910866,-76.87954759233058,
421,44.95979054910866,-76.8343780667449,
422,44.95979054910866,-76.78920854115924,
423,44.95979054910866,-76.74403901557356,
424,44.95979054910866,-76.6988694899879,
425,44.95979054910866,-76.65369996440222,
426,44.95979054910866,-76.60853043881656,
427,44.95979054910866,-76.56336091323088,
428,44.95979054910866,-76.51819138764522,
429,44.95979054910866,-76.47302186205954,
430,44.95979054910866,-76.42785233647388,
431,44.95979054910866,-76.3826828108882,
432,44.95979054910866,-76.33751328530252,
433,44.95979054910866,-76.29234375971686,
434,44.95979054910866,-76.24717423413118,
435,44.95979054910866,-76.20200470854552,
436,44.95979054910866,-76.15683518295984,
437,44.95979054910866,-76.11166565737417,
438,44.95979054910866,-76.0664961317885,
439,44.95979054910866,-76.02132660620283,
440,44.95979054910866,-75.97615708061716,
441,44.95979054910866,-75.93098755503149,
442,44.95979054910866,-75.88581802944582,
443,44.95979054910866,-75.84064850386015,
444,44.95979054910866,-75.79547897827447,
445,44.95979054910866,-75.75030945268881,
446,44.95979054910866,-75.70513992710313,
447,44.95979054910866,-75.65997040151747,
448,44.95979054910866,-75.61480087593179,
449,44.95979054910866,-75.56963135034613,
450,44.95979054910866,-75.52446182476045,
451,44.95979054910866,-75.47929229917479,
452,44.95979054910866,-75.43412277358911,
453,44.95979054910866,-75.38895324800345,
454,44.95979054910866,-75.34378372241777,
455,44.95979054910866,-75.2986141968321,
456,44.95979054910866,-75.25344467124643,
457,44.95979054910866,-75.20827514566076,
458,44.95979054910866,-75.16310562007509,
459,44.95979054910866,-75.11793609448941,2.6469615
460,44.95979054910866,-75.07276656890375,2.5590148
461,44.95979054910866,-75.02759704331807,2.5655723
462,44.95979054910866,-74.9824275177324,2.5088081
463,44.95979054910866,-74.93725799214673,2.5088012
464,44.95979054910866,-74.89208846656106,2.3759298
465,44.95979054910866,-74.84691894097539,2.3759298
466,44.95979054910866,-74.80174941538972,2.2928138
467,44.95979054910866,-74.75657988980404,2.3781552
468,44.95979054910866,-74.71141036421838,2.3785095
469,44.95979054910866,-74.6662408386327,2.3988855
470,44.95979054910866,-74.62107131304704,2.422203
471,44.95979054910866,-74.57590178746136,2.4511147
472,44.95979054910866,-74.5307322618757,2.422899
473,44.95979054910866,-74.48556273629002,2.381002
474,44.95979054910866,-74.44039321070436,2.405911
475,44.95979054910866,-74.39522368511868,2.405911
476,44.95979054910866,-74.35005415953302,2.349349
477,44.95979054910866,-74.30488463394734,2.3536394
478,44.95979054910866,-74.25971510836168,2.2907748
479,44.95979054910866,-74.214545582776,2.3298767
480,44.95979054910866,-74.16937605719033,2.310704
481,44.95979054910866,-74.12420653160466,2.368724
482,44.95979054910866,-74.07903700601899,2.3849072
483,44.95979054910866,-74.03386748043332,2.3911502
484,44.95979054910866,-73.98869795484765,2.3729367
485,44.95979054910866,-73.94352842926197,2.3729367
486,44.95979054910866,-73.8983589036763,2.365935
487,44.95979054910866,-73.85318937809063,2.21117
488,44.95979054910866,-73.80801985250496,2.08362
489,44.95979054910866,-73.76285032691929,1.95439
490,44.95979054910866,-73.71768080133361,2.1229842
491,44.95979054910866,-73.67251127574795,2.2298343
492,44.95979054910866,-73.62734175016227,2.2722554
493,44.95979054910866,-73.58217222457661,2.202739
494,44.95979054910866,-73.53700269899093,2.091237
495,44.95979054910866,-73.49183317340527,2.091237
496,44.95979054910866,-73.44666364781959,1.974869
497,44.95979054910866,-73.40149412223393,1.821489
498,44.95979054910866,-73.35632459664825,1.8612716
499,44.95979054910866,-73.31115507106259,2.0456696
500,44.95979054910866,-73.26598554547691,
501,44.95979054910866,-73.22081601989125,
502,44.95979054910866,-73.17564649430557,
503,44.95979054910866,-73.1304769687199,
504,44.95979054910866,-73.08530744313423,
505,44.95979054910866,-73.04013791754856,
506,44.95979054910866,-72.99496839196289,
507,44.95979054910866,-72.94979886637722,
508,44.95979054910866,-72.90462934079154,
509,44.95979054910866,-72.85945981520587,
510,44.95979054910866,-72.8142902896202,
511,44.95979054910866,-72.76912076403454,
512,44.95979054910866,-72.72395123844886,
513,44.95979054910866,-72.67878171286318,
514,44.95979054910866,-72.63361218727752,
515,44.95979054910866,-72.58844266169184,
516,44.95979054910866,-72.54327313610618,
517,44.95979054910866,-72.4981036105205,
518,44.95979054910866,-72.45293408493484,
519,44.95979054910866,-72.40776455934916,
520,44.95979054910866,-72.3625950337635,
521,44.95979054910866,-72.31742550817782,
522,44.95979054910866,-72.27225598259216,
523,44.95979054910866,-72.22708645700648,
524,44.95979054910866,-72.18191693142082,
525,44.95979054910866,-72.13674740583514,
526,44.95979054910866,-72.09157788024947,
527,44.95979054910866,-72.0464083546638,
528,44.95979054910866,-72.00123882907813,
529,44.95979054910866,-71.95606930349246,
530,44.95979054910866,-71.91089977790679,
531,44.95979054910866,-71.86573025232111,
532,44.95979054910866,-71.82056072673545,
533,44.95979054910866,-71.77539120114977,
534,44.91443007436599,-79.77039722981351,
535,44.91443007436599,-79.72522770422783,
536,44.91443007436599,-79.68005817864217,
537,44.91443007436599,-79.63488865305649,
538,44.91443007436599,-79.58971912747083,
539,44.91443007436599,-79.54454960188515,
540,44.91443007436599,-79.49938007629949,
541,44.91443007436599,-79.45421055071381,
542,44.91443007436599,-79.40904102512815,
543,44.91443007436599,-79.36387149954247,
544,44.91443007436599,-79.3187019739568,
545,44.91443007436599,-79.27353244837113,
546,44.91443007436599,-79.22836292278546,
547,44.91443007436599,-79.18319339719979,
548,44.91443007436599,-79.13802387161412,
549,44.91443007436599,-79.09285434602845,
550,44.91443007436599,-79.04768482044278,
551,44.91443007436599,-79.0025152948571,
552,44.91443007436599,-78.95734576927144,
553,44.91443007436599,-78.91217624368576,
554,44.91443007436599,-78.8670067181001,
555,44.91443007436599,-78.82183719251442,
556,44.91443007436599,-78.77666766692876,
557,44.91443007436599,-78.73149814134308,
558,44.91443007436599,-78.68632861575742,
559,44.91443007436599,-78.64115909017174,
560,44.91443007436599,-78.59598956458606,
561,44.91443007436599,-78.5508200390004,
562,44.91443007436599,-78.50565051341472,
563,44.91443007436599,-78.46048098782906,
564,44.91443007436599,-78.41531146224338,
565,44.91443007436599,-78.37014193665772,
566,44.91443007436599,-78.32497241107204,
567,44.91443007436599,-78.27980288548638,
568,44.91443007436599,-78.2346333599007,
569,44.91443007436599,-78.18946383431503,
570,44.91443007436599,-78.14429430872936,
571,44.91443007436599,-78.0991247831437,
572,44.91443007436599,-78.05395525755802,
573,44.91443007436599,-78.00878573197235,
574,44.91443007436599,-77.96361620638667,
575,44.91443007436599,-77.91844668080101,
576,44.91443007436599,-77.87327715521533,
577,44.91443007436599,-77.82810762962967,
578,44.91443007436599,-77.78293810404399,
579,44.91443007436599,-77.73776857845833,
580,44.91443007436599,-77.69259905287265,
581,44.91443007436599,-77.64742952728699,
582,44.91443007436599,-77.60226000170131,
583,44.91443007436599,-77.55709047611565,
584,44.91443007436599,-77.51192095052997,
585,44.91443007436599,-77.4667514249443,
586,44.91443007436599,-77.42158189935863,
587,44.91443007436599,-77.37641237377295,
588,44.91443007436599,-77.33124284818729,
589,44.91443007436599,-77.28607332260161,
590,44.91443007436599,-77.24090379701595,
591,44.91443007436599,-77.19573427143027,
592,44.91443007436599,-77.1505647458446,
593,44.91443007436599,-77.10539522025893,
594,44.91443007436599,-77.06022569467326,
595,44.91443007436599,-77.01505616908759,
596,44.91443007436599,-76.96988664350192,
597,44.91443007436599,-76.92471711791625,
598,44.91443007436599,-76.87954759233058,
599,44.91443007436599,-76.8343780667449,
600,44.91443007436599,-76.78920854115924,
601,44.91443007436599,-76.74403901557356,
602,44.91443007436599,-76.6988694899879,
603,44.91443007436599,-76.65369996440222,
604,44.91443007436599,-76.60853043881656,
605,44.91443007436599,-76.56336091323088,
606,44.91443007436599,-76.51819138764522,
607,44.91443007436599,-76.47302186205954,
608,44.91443007436599,-76.42785233647388,
609,44.91443007436599,-76.3826828108882,
610,44.91443007436599,-76.33751328530252,
611,44.91443007436599,-76.29234375971686,
612,44.91443007436599,-76.24717423413118,
613,44.91443007436599,-76.20200470854552,
614,44.91443007436599,-76.15683518295984,
615,44.91443007436599,-76.11166565737417,
616,44.91443007436599,-76.0664961317885,
617,44.91443007436599,-76.02132660620283,
618,44.91443007436599,-75.97615708061716,
619,44.91443007436599,-75.93098755503149,
620,44.91443007436599,-75.88581802944582,
621,44.91443007436599,-75.84064850386015,
622,44.91443007436599,-75.79547897827447,
623,44.91443007436599,-75.75030945268881,
624,44.91443007436599,-75.70513992710313,
625,44.91443007436599,-75.65997040151747,
626,44.91443007436599,-75.61480087593179,
627,44.91443007436599,-75.56963135034613,
628,44.91443007436599,-75.52446182476045,
629,44.91443007436599,-75.47929229917479,
630,44.91443007436599,-75.43412277358911,
631,44.91443007436599,-75.38895324800345,
632,44.91443007436599,-75.34378372241777,
633,44.91443007436599,-75.2986141968321,
634,44.91443007436599,-75.25344467124643,
635,44.91443007436599,-75.20827514566076,2.5967975
636,44.91443007436599,-75.16310562007509,2.6538005
637,44.91443007436599,-75.11793609448941,2.642213
638,44.91443007436599,-75.07276656890375,2.5878026
639,44.91443007436599,-75.02759704331807,2.5088603
640,44.91443007436599,-74.9824275177324,2.4853456
641,44.91443007436599,-74.93725799214673,2.4808667
642,44.91443007436599,-74.89208846656106,2.4473658
643,44.91443007436599,-74.84691894097539,2.4473658
644,44.91443007436599,-74.80174941538972,2.430571
645,44.91443007436599,-74.75657988980404,2.4530313
646,44.91443007436599,-74.71141036421838,2.4581783
647,44.91443007436599,-74.6662408386327,2.4391794
648,44.91443007436599,-74.62107131304704,2.442615
649,44.91443007436599,-74.57590178746136,2.4667225
650,44.91443007436599,-74.5307322618757,2.4461503
651,44.91443007436599,-74.48556273629002,2.4371853
652,44.91443007436599,-74.44039321070436,2.3692575
653,44.91443007436599,-74.39522368511868,2.3692575
654,44.91443007436599,-74.35005415953302,2.3900018
655,44.91443007436599,-74.30488463394734,2.366537
656,44.91443007436599,-74.25971510836168,2.337536
657,44.91443007436599,-74.214545582776,2.3501785
658,44.91443007436599,-74.16937605719033,2.4019282
659,44.91443007436599,-74.12420653160466,2.4439251
660,44.91443007436599,-74.07903700601899,2.4339097
661,44.91443007436599,-74.03386748043332,2.4486907
662,44.91443007436599,-73.98869795484765,2.4411001
663,44.91443007436599,-73.94352842926197,2.4411001
664,44.91443007436599,-73.8983589036763,2.3894315
665,44.91443007436599,-73.85318937809063,2.2915485
666,44.91443007436599,-73.80801985250496,2.2175112
667,44.91443007436599,-73.76285032691929,2.1243203
668,44.91443007436599,-73.71768080133361,2.239643
669,44.91443007436599,-73.67251127574795,2.3443139
670,44.91443007436599,-73.62734175016227,2.3084722
671,44.91443007436599,-73.58217222457661,2.2187583
672,44.91443007436599,-73.53700269899093,2.0666487
673,44.91443007436599,-73.49183317340527,2.0666487
674,44.91443007436599,-73.44666364781959,1.916956
675,44.91443007436599,-73.40149412223393,1.8479706
676,44.91443007436599,-73.35632459664825,1.8882877
