"","x","y","precipitation"
"652",-74.4927949356113,44.8933063238731,2.43718528747559
"653",-74.4478791714053,44.8933063238731,2.36925745010376
"654",-74.4029634071994,44.8933063238731,2.36925745010376
"655",-74.3580476429934,44.8933063238731,2.39000177383423
"656",-74.3131318787874,44.8933063238731,2.36653709411621
"657",-74.2682161145814,44.8933063238731,2.33753609657288
"658",-74.2233003503755,44.8933063238731,2.35017848014832
"659",-74.1783845861695,44.8933063238731,2.40192818641663
"660",-74.1334688219635,44.8933063238731,2.44392514228821
"661",-74.0885530577575,44.8933063238731,2.43390965461731
"662",-74.0436372935516,44.8933063238731,2.44869065284729
"663",-73.9987215293456,44.8933063238731,2.44110012054443
"664",-73.9538057651396,44.8933063238731,2.44110012054443
"665",-73.9088900009336,44.8933063238731,2.38943147659302
"666",-73.8639742367277,44.8933063238731,2.29154849052429
"667",-73.8190584725217,44.8933063238731,2.21751117706299
"668",-73.7741427083157,44.8933063238731,2.12432026863098
"669",-73.7292269441097,44.8933063238731,2.23964309692383
"670",-73.6843111799038,44.8933063238731,2.34431385993958
"671",-73.6393954156978,44.8933063238731,2.30847215652466
"672",-73.5944796514918,44.8933063238731,2.21875834465027
"673",-73.5495638872858,44.8933063238731,2.06664872169495
"674",-73.5046481230798,44.8933063238731,2.06664872169495
"675",-73.4597323588739,44.8933063238731,1.91695594787598
"676",-73.4148165946679,44.8933063238731,1.84797060489655
"677",-73.3699008304619,44.8933063238731,1.88828766345978
"678",-73.3249850662559,44.8933063238731,2.08936142921448
"812",-75.3012786913189,44.8483905596671,2.48479866981506
"813",-75.2563629271129,44.8483905596671,2.58276033401489
"814",-75.2114471629069,44.8483905596671,2.5165684223175
"815",-75.166531398701,44.8483905596671,2.53113722801208
"816",-75.121615634495,44.8483905596671,2.53574156761169
"817",-75.076699870289,44.8483905596671,2.47511100769043
"818",-75.031784106083,44.8483905596671,2.45627188682556
"819",-74.9868683418771,44.8483905596671,2.35546326637268
"820",-74.9419525776711,44.8483905596671,2.4187068939209
"821",-74.8970368134651,44.8483905596671,2.40283966064453
"822",-74.8521210492591,44.8483905596671,2.40283966064453
"823",-74.8072052850532,44.8483905596671,2.38248920440674
"824",-74.7622895208472,44.8483905596671,2.37173056602478
"825",-74.7173737566412,44.8483905596671,2.34165596961975
"826",-74.6724579924352,44.8483905596671,2.33616852760315
"827",-74.6275422282293,44.8483905596671,2.370361328125
"828",-74.5826264640233,44.8483905596671,2.35317397117615
"829",-74.5377106998173,44.8483905596671,2.36568069458008
"830",-74.4927949356113,44.8483905596671,2.34481310844421
"831",-74.4478791714053,44.8483905596671,2.37381911277771
"832",-74.4029634071994,44.8483905596671,2.37381911277771
"833",-74.3580476429934,44.8483905596671,2.35056281089783
"834",-74.3131318787874,44.8483905596671,2.37830448150635
"835",-74.2682161145814,44.8483905596671,2.31697416305542
"836",-74.2233003503755,44.8483905596671,2.37837600708008
"837",-74.1783845861695,44.8483905596671,2.40752983093262
"838",-74.1334688219635,44.8483905596671,2.31571221351624
"839",-74.0885530577575,44.8483905596671,2.35460186004639
"840",-74.0436372935516,44.8483905596671,2.35672760009766
"841",-73.9987215293456,44.8483905596671,2.33869862556458
"842",-73.9538057651396,44.8483905596671,2.33869862556458
"843",-73.9088900009336,44.8483905596671,2.2966456413269
"844",-73.8639742367277,44.8483905596671,2.21519160270691
"845",-73.8190584725217,44.8483905596671,2.26414918899536
"846",-73.7741427083157,44.8483905596671,2.27283024787903
"847",-73.7292269441097,44.8483905596671,2.41193747520447
"848",-73.6843111799038,44.8483905596671,2.38165712356567
"849",-73.6393954156978,44.8483905596671,2.34255933761597
"850",-73.5944796514918,44.8483905596671,2.23708605766296
"851",-73.5495638872858,44.8483905596671,2.12056684494019
"852",-73.5046481230798,44.8483905596671,2.12056684494019
"853",-73.4597323588739,44.8483905596671,2.00623416900635
"854",-73.4148165946679,44.8483905596671,1.98629140853882
"855",-73.3699008304619,44.8483905596671,1.98201525211334
"988",-75.3911102197308,44.8034747954611,2.44791626930237
"989",-75.3461944555249,44.8034747954611,2.48479866981506
"990",-75.3012786913189,44.8034747954611,2.48479866981506
"991",-75.2563629271129,44.8034747954611,2.58276033401489
"992",-75.2114471629069,44.8034747954611,2.5165684223175
"993",-75.166531398701,44.8034747954611,2.53113722801208
"994",-75.121615634495,44.8034747954611,2.53574156761169
"995",-75.076699870289,44.8034747954611,2.47511100769043
"996",-75.031784106083,44.8034747954611,2.45627188682556
"997",-74.9868683418771,44.8034747954611,2.35546326637268
"998",-74.9419525776711,44.8034747954611,2.4187068939209
"999",-74.8970368134651,44.8034747954611,2.40283966064453
"1000",-74.8521210492591,44.8034747954611,2.40283966064453
"1001",-74.8072052850532,44.8034747954611,2.38248920440674
"1002",-74.7622895208472,44.8034747954611,2.37173056602478
"1003",-74.7173737566412,44.8034747954611,2.34165596961975
"1004",-74.6724579924352,44.8034747954611,2.33616852760315
"1005",-74.6275422282293,44.8034747954611,2.370361328125
"1006",-74.5826264640233,44.8034747954611,2.35317397117615
"1007",-74.5377106998173,44.8034747954611,2.36568069458008
"1008",-74.4927949356113,44.8034747954611,2.34481310844421
"1009",-74.4478791714053,44.8034747954611,2.37381911277771
"1010",-74.4029634071994,44.8034747954611,2.37381911277771
"1011",-74.3580476429934,44.8034747954611,2.35056281089783
"1012",-74.3131318787874,44.8034747954611,2.37830448150635
"1013",-74.2682161145814,44.8034747954611,2.31697416305542
"1014",-74.2233003503755,44.8034747954611,2.37837600708008
"1015",-74.1783845861695,44.8034747954611,2.40752983093262
"1016",-74.1334688219635,44.8034747954611,2.31571221351624
"1017",-74.0885530577575,44.8034747954611,2.35460186004639
"1018",-74.0436372935516,44.8034747954611,2.35672760009766
"1019",-73.9987215293456,44.8034747954611,2.33869862556458
"1020",-73.9538057651396,44.8034747954611,2.33869862556458
"1021",-73.9088900009336,44.8034747954611,2.2966456413269
"1022",-73.8639742367277,44.8034747954611,2.21519160270691
"1023",-73.8190584725217,44.8034747954611,2.26414918899536
"1024",-73.7741427083157,44.8034747954611,2.27283024787903
"1025",-73.7292269441097,44.8034747954611,2.41193747520447
"1026",-73.6843111799038,44.8034747954611,2.38165712356567
"1027",-73.6393954156978,44.8034747954611,2.34255933761597
"1028",-73.5944796514918,44.8034747954611,2.23708605766296
"1029",-73.5495638872858,44.8034747954611,2.12056684494019
"1030",-73.5046481230798,44.8034747954611,2.12056684494019
"1031",-73.4597323588739,44.8034747954611,2.00623416900635
"1032",-73.4148165946679,44.8034747954611,1.98629140853882
"1033",-73.3699008304619,44.8034747954611,1.98201525211334
"1034",-73.3249850662559,44.8034747954611,2.15962195396423
"1165",-75.4360259839368,44.7585590312552,2.31195044517517
"1166",-75.3911102197308,44.7585590312552,2.35181665420532
"1167",-75.3461944555249,44.7585590312552,2.45936727523804
"1168",-75.3012786913189,44.7585590312552,2.45936727523804
"1169",-75.2563629271129,44.7585590312552,2.47098588943481
"1170",-75.2114471629069,44.7585590312552,2.48485136032104
"1171",-75.166531398701,44.7585590312552,2.46544241905212
"1172",-75.121615634495,44.7585590312552,2.47132873535156
"1173",-75.076699870289,44.7585590312552,2.43998432159424
"1174",-75.031784106083,44.7585590312552,2.43740630149841
"1175",-74.9868683418771,44.7585590312552,2.37491464614868
"1176",-74.9419525776711,44.7585590312552,2.37681317329407
"1177",-74.8970368134651,44.7585590312552,2.38460683822632
"1178",-74.8521210492591,44.7585590312552,2.38460683822632
"1179",-74.8072052850532,44.7585590312552,2.366290807724
"1180",-74.7622895208472,44.7585590312552,2.36955666542053
"1181",-74.7173737566412,44.7585590312552,2.33471179008484
"1182",-74.6724579924352,44.7585590312552,2.27861952781677
"1183",-74.6275422282293,44.7585590312552,2.21121311187744
"1184",-74.5826264640233,44.7585590312552,2.29192662239075
"1185",-74.5377106998173,44.7585590312552,2.35136842727661
"1186",-74.4927949356113,44.7585590312552,2.32523989677429
"1187",-74.4478791714053,44.7585590312552,2.35496187210083
"1188",-74.4029634071994,44.7585590312552,2.35496187210083
"1189",-74.3580476429934,44.7585590312552,2.40751123428345
"1190",-74.3131318787874,44.7585590312552,2.41575479507446
"1191",-74.2682161145814,44.7585590312552,2.38288497924805
"1192",-74.2233003503755,44.7585590312552,2.40929889678955
"1193",-74.1783845861695,44.7585590312552,2.43978762626648
"1194",-74.1334688219635,44.7585590312552,2.33240461349487
"1195",-74.0885530577575,44.7585590312552,2.31229639053345
"1196",-74.0436372935516,44.7585590312552,2.34389519691467
"1197",-73.9987215293456,44.7585590312552,2.34316897392273
"1198",-73.9538057651396,44.7585590312552,2.34316897392273
"1199",-73.9088900009336,44.7585590312552,2.28843259811401
"1200",-73.8639742367277,44.7585590312552,2.26488924026489
"1201",-73.8190584725217,44.7585590312552,2.32278537750244
"1202",-73.7741427083157,44.7585590312552,2.33951354026794
"1203",-73.7292269441097,44.7585590312552,2.4102623462677
"1204",-73.6843111799038,44.7585590312552,2.36989569664001
"1205",-73.6393954156978,44.7585590312552,2.34176468849182
"1206",-73.5944796514918,44.7585590312552,2.22187829017639
"1207",-73.5495638872858,44.7585590312552,2.09152698516846
"1208",-73.5046481230798,44.7585590312552,2.09152698516846
"1209",-73.4597323588739,44.7585590312552,1.97144818305969
"1210",-73.4148165946679,44.7585590312552,2.0026261806488
"1211",-73.3699008304619,44.7585590312552,2.02716875076294
"1212",-73.3249850662559,44.7585590312552,2.18828678131104
"1341",-75.5258575123488,44.7136432670492,2.44331288337708
"1342",-75.4809417481428,44.7136432670492,2.29204630851746
"1343",-75.4360259839368,44.7136432670492,2.1662290096283
"1344",-75.3911102197308,44.7136432670492,2.28559160232544
"1345",-75.3461944555249,44.7136432670492,2.40670013427734
"1346",-75.3012786913189,44.7136432670492,2.40670013427734
"1347",-75.2563629271129,44.7136432670492,2.49319100379944
"1348",-75.2114471629069,44.7136432670492,2.49511551856995
"1349",-75.166531398701,44.7136432670492,2.4842483997345
"1350",-75.121615634495,44.7136432670492,2.51395201683044
"1351",-75.076699870289,44.7136432670492,2.49348902702332
"1352",-75.031784106083,44.7136432670492,2.53283071517944
"1353",-74.9868683418771,44.7136432670492,2.45088672637939
"1354",-74.9419525776711,44.7136432670492,2.4651894569397
"1355",-74.8970368134651,44.7136432670492,2.44838428497314
"1356",-74.8521210492591,44.7136432670492,2.44838428497314
"1357",-74.8072052850532,44.7136432670492,2.43162202835083
"1358",-74.7622895208472,44.7136432670492,2.44594621658325
"1359",-74.7173737566412,44.7136432670492,2.37335968017578
"1360",-74.6724579924352,44.7136432670492,2.36761212348938
"1361",-74.6275422282293,44.7136432670492,2.326575756073
"1362",-74.5826264640233,44.7136432670492,2.38724541664124
"1363",-74.5377106998173,44.7136432670492,2.44628977775574
"1364",-74.4927949356113,44.7136432670492,2.44703149795532
"1365",-74.4478791714053,44.7136432670492,2.45293974876404
"1366",-74.4029634071994,44.7136432670492,2.45293974876404
"1367",-74.3580476429934,44.7136432670492,2.46321392059326
"1368",-74.3131318787874,44.7136432670492,2.46511197090149
"1369",-74.2682161145814,44.7136432670492,2.44430232048035
"1370",-74.2233003503755,44.7136432670492,2.49035716056824
"1371",-74.1783845861695,44.7136432670492,2.50037121772766
"1372",-74.1334688219635,44.7136432670492,2.46734428405762
"1373",-74.0885530577575,44.7136432670492,2.40491628646851
"1374",-74.0436372935516,44.7136432670492,2.37664985656738
"1375",-73.9987215293456,44.7136432670492,2.38052272796631
"1376",-73.9538057651396,44.7136432670492,2.38052272796631
"1377",-73.9088900009336,44.7136432670492,2.3779125213623
"1378",-73.8639742367277,44.7136432670492,2.39446520805359
"1379",-73.8190584725217,44.7136432670492,2.44934511184692
"1380",-73.7741427083157,44.7136432670492,2.40125966072083
"1381",-73.7292269441097,44.7136432670492,2.43798899650574
"1382",-73.6843111799038,44.7136432670492,2.43190407752991
"1383",-73.6393954156978,44.7136432670492,2.41185402870178
"1384",-73.5944796514918,44.7136432670492,2.2410192489624
"1385",-73.5495638872858,44.7136432670492,2.10710906982422
"1386",-73.5046481230798,44.7136432670492,2.10710906982422
"1387",-73.4597323588739,44.7136432670492,1.9914219379425
"1388",-73.4148165946679,44.7136432670492,2.00666809082031
"1389",-73.3699008304619,44.7136432670492,2.10257363319397
"1518",-75.5707732765547,44.6687275028432,2.59658050537109
"1519",-75.5258575123488,44.6687275028432,2.52678203582764
"1520",-75.4809417481428,44.6687275028432,2.33919048309326
"1521",-75.4360259839368,44.6687275028432,2.20101404190063
"1522",-75.3911102197308,44.6687275028432,2.30713963508606
"1523",-75.3461944555249,44.6687275028432,2.4785783290863
"1524",-75.3012786913189,44.6687275028432,2.4785783290863
"1525",-75.2563629271129,44.6687275028432,2.50763964653015
"1526",-75.2114471629069,44.6687275028432,2.4846818447113
"1527",-75.166531398701,44.6687275028432,2.48906230926514
"1528",-75.121615634495,44.6687275028432,2.47096586227417
"1529",-75.076699870289,44.6687275028432,2.46340179443359
"1530",-75.031784106083,44.6687275028432,2.49543166160583
"1531",-74.9868683418771,44.6687275028432,2.51748490333557
"1532",-74.9419525776711,44.6687275028432,2.53058648109436
"1533",-74.8970368134651,44.6687275028432,2.49284648895264
"1534",-74.8521210492591,44.6687275028432,2.49284648895264
"1535",-74.8072052850532,44.6687275028432,2.46706676483154
"1536",-74.7622895208472,44.6687275028432,2.4767918586731
"1537",-74.7173737566412,44.6687275028432,2.47327208518982
"1538",-74.6724579924352,44.6687275028432,2.44565296173096
"1539",-74.6275422282293,44.6687275028432,2.42982006072998
"1540",-74.5826264640233,44.6687275028432,2.51350593566895
"1541",-74.5377106998173,44.6687275028432,2.50935912132263
"1542",-74.4927949356113,44.6687275028432,2.49864721298218
"1543",-74.4478791714053,44.6687275028432,2.5103657245636
"1544",-74.4029634071994,44.6687275028432,2.5103657245636
"1545",-74.3580476429934,44.6687275028432,2.49794149398804
"1546",-74.3131318787874,44.6687275028432,2.52218270301819
"1547",-74.2682161145814,44.6687275028432,2.55222725868225
"1548",-74.2233003503755,44.6687275028432,2.52898931503296
"1549",-74.1783845861695,44.6687275028432,2.52302718162537
"1550",-74.1334688219635,44.6687275028432,2.45823359489441
"1551",-74.0885530577575,44.6687275028432,2.44787168502808
"1552",-74.0436372935516,44.6687275028432,2.43704509735107
"1553",-73.9987215293456,44.6687275028432,2.46940016746521
"1554",-73.9538057651396,44.6687275028432,2.46940016746521
"1555",-73.9088900009336,44.6687275028432,2.44249510765076
"1556",-73.8639742367277,44.6687275028432,2.43669080734253
"1557",-73.8190584725217,44.6687275028432,2.41330051422119
"1558",-73.7741427083157,44.6687275028432,2.46076846122742
"1559",-73.7292269441097,44.6687275028432,2.50822305679321
"1560",-73.6843111799038,44.6687275028432,2.44398665428162
"1561",-73.6393954156978,44.6687275028432,2.37812733650208
"1562",-73.5944796514918,44.6687275028432,2.27244353294373
"1563",-73.5495638872858,44.6687275028432,2.14579296112061
"1564",-73.5046481230798,44.6687275028432,2.14579296112061
"1565",-73.4597323588739,44.6687275028432,2.05533027648926
"1566",-73.4148165946679,44.6687275028432,2.01898646354675
"1567",-73.3699008304619,44.6687275028432,2.15500450134277
"1694",-75.6606048049667,44.6238117386372,2.60002040863037
"1695",-75.6156890407607,44.6238117386372,2.57543778419495
"1696",-75.5707732765547,44.6238117386372,2.52346706390381
"1697",-75.5258575123488,44.6238117386372,2.4567494392395
"1698",-75.4809417481428,44.6238117386372,2.34676599502563
"1699",-75.4360259839368,44.6238117386372,2.3174295425415
"1700",-75.3911102197308,44.6238117386372,2.33642101287842
"1701",-75.3461944555249,44.6238117386372,2.38687753677368
"1702",-75.3012786913189,44.6238117386372,2.38687753677368
"1703",-75.2563629271129,44.6238117386372,2.46090602874756
"1704",-75.2114471629069,44.6238117386372,2.39592385292053
"1705",-75.166531398701,44.6238117386372,2.41697096824646
"1706",-75.121615634495,44.6238117386372,2.35914921760559
"1707",-75.076699870289,44.6238117386372,2.34461259841919
"1708",-75.031784106083,44.6238117386372,2.41392946243286
"1709",-74.9868683418771,44.6238117386372,2.49091625213623
"1710",-74.9419525776711,44.6238117386372,2.57775259017944
"1711",-74.8970368134651,44.6238117386372,2.49738955497742
"1712",-74.8521210492591,44.6238117386372,2.49738955497742
"1713",-74.8072052850532,44.6238117386372,2.45189905166626
"1714",-74.7622895208472,44.6238117386372,2.47878170013428
"1715",-74.7173737566412,44.6238117386372,2.45961213111877
"1716",-74.6724579924352,44.6238117386372,2.44534850120544
"1717",-74.6275422282293,44.6238117386372,2.42160105705261
"1718",-74.5826264640233,44.6238117386372,2.43487668037415
"1719",-74.5377106998173,44.6238117386372,2.47843885421753
"1720",-74.4927949356113,44.6238117386372,2.53450584411621
"1721",-74.4478791714053,44.6238117386372,2.48758745193481
"1722",-74.4029634071994,44.6238117386372,2.48758745193481
"1723",-74.3580476429934,44.6238117386372,2.44085836410522
"1724",-74.3131318787874,44.6238117386372,2.45828795433044
"1725",-74.2682161145814,44.6238117386372,2.48439621925354
"1726",-74.2233003503755,44.6238117386372,2.4808144569397
"1727",-74.1783845861695,44.6238117386372,2.46575117111206
"1728",-74.1334688219635,44.6238117386372,2.42621064186096
"1729",-74.0885530577575,44.6238117386372,2.39431953430176
"1730",-74.0436372935516,44.6238117386372,2.36084151268005
"1731",-73.9987215293456,44.6238117386372,2.39591503143311
"1732",-73.9538057651396,44.6238117386372,2.39591503143311
"1733",-73.9088900009336,44.6238117386372,2.37327671051025
"1734",-73.8639742367277,44.6238117386372,2.3507776260376
"1735",-73.8190584725217,44.6238117386372,2.36359238624573
"1736",-73.7741427083157,44.6238117386372,2.40050268173218
"1737",-73.7292269441097,44.6238117386372,2.38047862052917
"1738",-73.6843111799038,44.6238117386372,2.32486820220947
"1739",-73.6393954156978,44.6238117386372,2.26600980758667
"1740",-73.5944796514918,44.6238117386372,2.08778309822083
"1741",-73.5495638872858,44.6238117386372,1.99505925178528
"1742",-73.5046481230798,44.6238117386372,1.99505925178528
"1743",-73.4597323588739,44.6238117386372,2.01440072059631
"1744",-73.4148165946679,44.6238117386372,2.06270241737366
"1745",-73.3699008304619,44.6238117386372,2.18405890464783
"1871",-75.7055205691727,44.5788959744312,2.58053708076477
"1872",-75.6606048049667,44.5788959744312,2.58628129959106
"1873",-75.6156890407607,44.5788959744312,2.55633115768433
"1874",-75.5707732765547,44.5788959744312,2.50300121307373
"1875",-75.5258575123488,44.5788959744312,2.48877191543579
"1876",-75.4809417481428,44.5788959744312,2.42736124992371
"1877",-75.4360259839368,44.5788959744312,2.42138004302979
"1878",-75.3911102197308,44.5788959744312,2.4198260307312
"1879",-75.3461944555249,44.5788959744312,2.43014597892761
"1880",-75.3012786913189,44.5788959744312,2.43014597892761
"1881",-75.2563629271129,44.5788959744312,2.45254230499268
"1882",-75.2114471629069,44.5788959744312,2.40141201019287
"1883",-75.166531398701,44.5788959744312,2.43102407455444
"1884",-75.121615634495,44.5788959744312,2.34958267211914
"1885",-75.076699870289,44.5788959744312,2.32350087165833
"1886",-75.031784106083,44.5788959744312,2.45516586303711
"1887",-74.9868683418771,44.5788959744312,2.4861102104187
"1888",-74.9419525776711,44.5788959744312,2.57094717025757
"1889",-74.8970368134651,44.5788959744312,2.5259416103363
"1890",-74.8521210492591,44.5788959744312,2.5259416103363
"1891",-74.8072052850532,44.5788959744312,2.52545738220215
"1892",-74.7622895208472,44.5788959744312,2.52103185653687
"1893",-74.7173737566412,44.5788959744312,2.48109126091003
"1894",-74.6724579924352,44.5788959744312,2.45050883293152
"1895",-74.6275422282293,44.5788959744312,2.41845202445984
"1896",-74.5826264640233,44.5788959744312,2.44031476974487
"1897",-74.5377106998173,44.5788959744312,2.48898410797119
"1898",-74.4927949356113,44.5788959744312,2.53100514411926
"1899",-74.4478791714053,44.5788959744312,2.48797273635864
"1900",-74.4029634071994,44.5788959744312,2.48797273635864
"1901",-74.3580476429934,44.5788959744312,2.46769022941589
"1902",-74.3131318787874,44.5788959744312,2.4983913898468
"1903",-74.2682161145814,44.5788959744312,2.50785326957703
"1904",-74.2233003503755,44.5788959744312,2.45913243293762
"1905",-74.1783845861695,44.5788959744312,2.48515224456787
"1906",-74.1334688219635,44.5788959744312,2.47082567214966
"1907",-74.0885530577575,44.5788959744312,2.3994767665863
"1908",-74.0436372935516,44.5788959744312,2.42724466323853
"1909",-73.9987215293456,44.5788959744312,2.44607377052307
"1910",-73.9538057651396,44.5788959744312,2.44607377052307
"1911",-73.9088900009336,44.5788959744312,2.39435124397278
"1912",-73.8639742367277,44.5788959744312,2.41103887557983
"1913",-73.8190584725217,44.5788959744312,2.40458154678345
"1914",-73.7741427083157,44.5788959744312,2.38596940040588
"1915",-73.7292269441097,44.5788959744312,2.40772032737732
"1916",-73.6843111799038,44.5788959744312,2.29623770713806
"1917",-73.6393954156978,44.5788959744312,2.23957180976868
"1918",-73.5944796514918,44.5788959744312,2.12885355949402
"1919",-73.5495638872858,44.5788959744312,1.89966416358948
"1920",-73.5046481230798,44.5788959744312,1.89966416358948
"1921",-73.4597323588739,44.5788959744312,2.044593334198
"1922",-73.4148165946679,44.5788959744312,2.13648629188538
"1923",-73.3699008304619,44.5788959744312,2.22119402885437
"2048",-75.7504363333787,44.5339802102253,2.70193862915039
"2049",-75.7055205691727,44.5339802102253,2.62523460388184
"2050",-75.6606048049667,44.5339802102253,2.62373280525208
"2051",-75.6156890407607,44.5339802102253,2.54746866226196
"2052",-75.5707732765547,44.5339802102253,2.56175923347473
"2053",-75.5258575123488,44.5339802102253,2.52598071098328
"2054",-75.4809417481428,44.5339802102253,2.4824526309967
"2055",-75.4360259839368,44.5339802102253,2.44947910308838
"2056",-75.3911102197308,44.5339802102253,2.44565510749817
"2057",-75.3461944555249,44.5339802102253,2.40175557136536
"2058",-75.3012786913189,44.5339802102253,2.40175557136536
"2059",-75.2563629271129,44.5339802102253,2.40864968299866
"2060",-75.2114471629069,44.5339802102253,2.41468977928162
"2061",-75.166531398701,44.5339802102253,2.40201854705811
"2062",-75.121615634495,44.5339802102253,2.36811184883118
"2063",-75.076699870289,44.5339802102253,2.37176895141602
"2064",-75.031784106083,44.5339802102253,2.46673488616943
"2065",-74.9868683418771,44.5339802102253,2.45221948623657
"2066",-74.9419525776711,44.5339802102253,2.49108743667603
"2067",-74.8970368134651,44.5339802102253,2.49325489997864
